year,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,age,sex,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,movedin,gq_HH_in_1970_definition_but_sampled_as_larger_unit,gq_Institution,gq_Other_group_quarters,gqtypeg_College_dormitory,gqtypeg_Correctional_institutions,gqtypeg_Mental_institutions,gqtypeg_Military,gqtypeg_NA_(household),gqtypeg_Other_institutions,gqtypeg_Other_non-instit_GQ_and_unknown,gqtypeg_Rooming_house,farm_Farm,farm_Non-Farm,relateg_Child,relateg_Child-in-law,relateg_Grandchild,relateg_Head_Householder,relateg_Institutional_inmates,relateg_Other_non-relatives,relateg_Other_relatives,relateg_Parent,relateg_Parent-in-Law,relateg_Partner_friend_visitor,relateg_Sibling,relateg_Sibling-in-Law,relateg_Spouse,raceg_American_Indian,raceg_Black_Negro,raceg_Chinese,raceg_Japanese,raceg_Other_Asian_or_Pacific,raceg_Other_race_nec,raceg_White,marst_Divorced,marst_Married_spouse_absent,marst_Married_spouse_present,marst_Never_married_single,marst_Separated,marst_Widowed,school_No_not_in_school,school_Yes_in_school,binaryClass
98,999999.0,185.0,11115.0,1,0,1,0,4,0,1,0,0,0,0,0,5,0,0,1,99,99,2,24,0,23,16,2805.0,2805.0,0.0,0.0,0.0,0.0,0.0,121.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
98,95000.0,0.0,35150.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,59,1,38,68,35150.0,29645.0,0.0,0.0,0.0,0.0,0.0,501.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
98,999999.0,105.0,1450.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,26,1,31,33,1450.0,725.0,0.0,0.0,0.0,0.0,725.0,38.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
98,200000.0,0.0,68020.0,1,1,1,1,0,0,0,0,0,0,1,2,3,1,1,1,0,0,0,34,1,41,68,44010.0,43005.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,25190.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,6,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,289.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
98,77500.0,0.0,26505.0,1,1,1,1,0,0,0,0,0,0,2,1,6,4,0,1,14,7,0,35,1,31,73,26505.0,26505.0,0.0,0.0,0.0,0.0,0.0,272.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,26250.0,0.0,12870.0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,5,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,219.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,112500.0,0.0,31390.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,17,17,0,39,0,4,27,7605.0,7605.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,112500.0,0.0,53215.0,1,1,1,0,0,0,0,0,0,0,1,1,5,0,0,1,99,99,0,54,0,22,61,13205.0,13205.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,237.0,8005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,31,1,23,18,8005.0,8005.0,0.0,0.0,0.0,0.0,0.0,211.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,125.0,4255.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,53,1,0,0,4255.0,0.0,0.0,0.0,4255.0,0.0,0.0,112.0,8,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,500.0,15510.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,3,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,159.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,195.0,18560.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,32,1,31,65,18560.0,18505.0,0.0,0.0,0.0,0.0,0.0,489.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,3430.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,82,0,0,0,3430.0,0.0,0.0,0.0,3225.0,0.0,0.0,98.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,999999.0,237.0,6765.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,2,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,78.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,262.0,15085.0,1,1,2,1,0,0,0,0,0,0,1,1,5,2,0,1,32,24,0,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
98,999999.0,145.0,9685.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,111.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,32500.0,0.0,4005.0,1,1,1,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,5,15,1,0,0,0.0,999999.0,999999.0,999999.0,0.0,0.0,0.0,33.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,212.0,17505.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,14,12,0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,42499.0,0.0,1405.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,999999.0,287.0,5865.0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,11,1,0,30,0,0,0,5865.0,0.0,0.0,0.0,0.0,5865.0,0.0,100.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
98,23750.0,0.0,8325.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,11,9,0,32,1,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,500.0,-1165.0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,63,0,6,7,3345.0,605.0,0.0,0.0,1965.0,775.0,0.0,1.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,62500.0,0.0,22030.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,60,1,20,9,17085.0,17085.0,0.0,0.0,0.0,0.0,0.0,451.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0
98,999999.0,262.0,14005.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,17,17,0,58,0,22,61,14005.0,14005.0,0.0,0.0,0.0,0.0,0.0,279.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
98,999999.0,0.0,13005.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,11,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,119.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,33020.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,33,1,33,48,24310.0,24005.0,0.0,0.0,0.0,0.0,0.0,501.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,112500.0,0.0,53120.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,14,1,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,67500.0,0.0,10285.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,16,0,18,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,165.0,16255.0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,1,24,1,28,22,8845.0,8845.0,0.0,0.0,0.0,0.0,0.0,285.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,262.0,17200.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,26,26,0,63,1,31,65,17200.0,16695.0,0.0,0.0,0.0,0.0,0.0,301.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,15005.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,175000.0,0.0,75000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,89,1,39,73,75000.0,2785.0,0.0,0.0,4595.0,0.0,0.0,501.0,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
98,999999.0,0.0,44725.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,2,34,0,39,81,9410.0,0.0,0.0,0.0,5005.0,0.0,0.0,501.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,42499.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,6,6,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
98,137500.0,0.0,17215.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,74,1,0,0,17215.0,0.0,0.0,0.0,3555.0,0.0,1155.0,390.0,2,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1
98,999999.0,125.0,4275.0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,99,99,0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
98,999999.0,500.0,21005.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,69,1,23,18,21005.0,0.0,21005.0,0.0,0.0,0.0,0.0,476.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,0.0,18835.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,2,32,0,41,68,6705.0,6705.0,0.0,0.0,0.0,0.0,0.0,330.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
98,999999.0,262.0,46775.0,1,1,1,1,0,0,0,0,0,0,0,0,11,0,0,1,99,99,0,25,1,22,61,6765.0,6765.0,0.0,0.0,0.0,0.0,0.0,309.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,999999.0,237.0,8835.0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,6,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,176.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,999999.0,0.0,20515.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,3,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,230.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,77500.0,0.0,35715.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,24,0,36,66,13105.0,13105.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,137500.0,0.0,33375.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,12,0,37,0,22,51,9865.0,9865.0,0.0,0.0,0.0,0.0,0.0,451.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,450.0,14235.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,19,0,24,44,2805.0,2805.0,0.0,0.0,0.0,0.0,0.0,242.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,112500.0,0.0,53480.0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,1,99,99,0,60,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,85000.0,0.0,25690.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,31,1,26,47,25690.0,25505.0,0.0,0.0,0.0,0.0,0.0,501.0,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,1
98,12500.0,0.0,18910.0,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,1,17,1,16,15,405.0,405.0,0.0,0.0,0.0,0.0,0.0,173.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0
98,999999.0,325.0,8915.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,9,0,0,0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,152.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1
98,85000.0,0.0,62005.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,325.0,13640.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,72,1,0,0,8835.0,0.0,0.0,0.0,4625.0,0.0,3605.0,309.0,6,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
98,999999.0,262.0,5185.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,74,0,0,0,5185.0,0.0,0.0,0.0,3555.0,0.0,1555.0,148.0,5,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,1
